Date;Pression Corrigée (bar);Hauteur Corrigée (m)
16/03/2021 14:23;0.16462114039;1.6315947622226283
16/03/2021 14:23;0.164621140405;1.6315947623712967
16/03/2021 14:23;0.16462114042;1.631594762519965
16/03/2021 14:23;0.164621140435;1.6315947626686331
16/03/2021 14:23;0.1656311568;1.6416052473912457
16/03/2021 14:23;0.166641173265;1.6516157331049788
16/03/2021 14:23;0.16664117328;1.651615733253647
16/03/2021 14:23;0.166641173295;1.6516157334023154
16/03/2021 14:23;0.16664117331;1.6516157335509836
16/03/2021 14:23;0.16563115687500002;1.6416052481345864
16/03/2021 14:23;0.16361112429000002;1.621584280126487
16/03/2021 14:23;0.163611124305;1.6215842802751548
16/03/2021 14:23;0.16361112432;1.621584280423823
16/03/2021 14:23;0.163611124335;1.6215842805724912
16/03/2021 14:23;0.1646211406;1.6315947643039825
16/03/2021 14:23;0.165631156965;1.641605249026595
16/03/2021 14:23;0.16563115698;1.6416052491752633
16/03/2021 14:23;0.16664117344499998;1.6516157348889966
16/03/2021 14:23;0.16664117345999999;1.6516157350376648
16/03/2021 14:23;0.166641173475;1.651615735186333
16/03/2021 14:23;0.16563115704;1.6416052497699358
16/03/2021 14:23;0.165631157055;1.641605249918604
16/03/2021 14:23;0.16563115707;1.6416052500672722
16/03/2021 14:23;0.165631157085;1.6416052502159404
16/03/2021 14:23;0.16462114075;1.6315947657906642
16/03/2021 14:23;0.163611124515;1.6215842823565092
16/03/2021 14:23;0.16260110838000003;1.6115737999134752
16/03/2021 14:23;0.16260110839500003;1.6115738000621433
16/03/2021 14:23;0.16260110841000003;1.6115738002108115
16/03/2021 14:23;0.16361112457500002;1.6215842829511817
16/03/2021 14:23;0.16361112459000002;1.62158428309985
16/03/2021 14:23;0.16361112460500002;1.6215842832485183
16/03/2021 14:23;0.16462114087000002;1.6315947669800097
16/03/2021 14:23;0.164621140885;1.6315947671286775
16/03/2021 14:23;0.1646211409;1.6315947672773456
16/03/2021 14:23;0.165631157265;1.6416052519999582
16/03/2021 14:23;0.16563115728;1.6416052521486264
16/03/2021 14:23;0.16664117374499998;1.6516157378623597
16/03/2021 14:23;0.16664117375999998;1.651615738011028
16/03/2021 14:23;0.16664117377499998;1.651615738159696
16/03/2021 14:23;0.16563115734;1.641605252743299
16/03/2021 14:23;0.164621141005;1.6315947683180227
16/03/2021 14:23;0.16361112477;1.6215842848838677
16/03/2021 14:23;0.163611124785;1.621584285032536
16/03/2021 14:23;0.16462114105;1.6315947687640273
16/03/2021 14:23;0.164621141065;1.6315947689126955
16/03/2021 14:23;0.16462114108;1.6315947690613637
16/03/2021 14:23;0.163611124845;1.6215842856272087
16/03/2021 14:23;0.16361112486;1.6215842857758769
16/03/2021 14:23;0.164621141125;1.631594769507368
16/03/2021 14:23;0.16462114114;1.6315947696560362
16/03/2021 14:23;0.164621141155;1.6315947698047044
16/03/2021 14:23;0.16563115752000002;1.641605254527317
16/03/2021 14:23;0.166641173985;1.6516157402410503
16/03/2021 14:23;0.166641174;1.6516157403897185
16/03/2021 14:23;0.166641174015;1.6516157405383867
16/03/2021 14:23;0.16664117402999998;1.6516157406870544
16/03/2021 14:23;0.16664117404499998;1.6516157408357228
16/03/2021 14:23;0.16765119061;1.6616262275405778
16/03/2021 14:23;0.167651190625;1.661626227689246
16/03/2021 14:23;0.16765119064;1.6616262278379137
16/03/2021 14:23;0.167651190655;1.6616262279865819
16/03/2021 14:23;0.16765119067;1.66162622813525
16/03/2021 14:23;0.167651190685;1.6616262282839185
16/03/2021 14:23;0.1676511907;1.6616262284325867
16/03/2021 14:23;0.167651190715;1.6616262285812549
16/03/2021 14:23;0.16765119073;1.661626228729923
16/03/2021 14:23;0.167651190745;1.6616262288785912
16/03/2021 14:23;0.16765119076;1.6616262290272594
16/03/2021 14:23;0.16765119077500001;1.6616262291759276
16/03/2021 14:23;0.16866120744000002;1.6716367168719029
16/03/2021 14:23;0.16866120745500002;1.671636717020571
16/03/2021 14:23;0.16866120747000002;1.6716367171692392
16/03/2021 14:23;0.16765119083500002;1.6616262297706001
16/03/2021 14:23;0.1666411743;1.6516157433630816
16/03/2021 14:23;0.166641174315;1.6516157435117498
16/03/2021 14:23;0.16664117433;1.651615743660418
16/03/2021 14:23;0.166641174345;1.6516157438090862
16/03/2021 14:23;0.16664117435999998;1.651615743957754
16/03/2021 14:23;0.167651190925;1.661626230662609
16/03/2021 14:23;0.16765119094;1.6616262308112772
16/03/2021 14:23;0.16664117440499998;1.6516157444037587
16/03/2021 14:23;0.16664117441999998;1.6516157445524269
16/03/2021 14:23;0.165631157985;1.6416052591360297
16/03/2021 14:23;0.165631158;1.641605259284698
16/03/2021 14:23;0.16664117442833332;1.6516157446350204
16/03/2021 14:24;0.16664117440666665;1.6516157444202773
16/03/2021 14:24;0.16664117438499998;1.6516157442055344
16/03/2021 14:24;0.1666411743633333;1.6516157439907915
16/03/2021 14:24;0.16664117434166667;1.6516157437760488
